hostel_id,date,weekday,borrowed_books,avg_study_hours,exam_flag,festival_flag,hostel_capacity,threshold,high_demand
H06,2024-01-30,1,33,3.68,0,0,153,27.0,1
H06,2024-01-31,1,20,3.94,0,0,153,27.0,0
H06,2024-02-01,1,19,3.62,0,0,153,27.0,0
H06,2024-02-02,1,31,3.84,0,0,153,27.0,1
H06,2024-02-03,0,28,1.41,0,0,153,27.0,1
H06,2024-02-04,0,19,2.49,0,0,153,27.0,0
H06,2024-02-05,1,22,4.04,0,0,153,27.0,0
H06,2024-02-06,1,33,3.93,0,0,153,27.0,1
H06,2024-02-07,1,27,3.84,0,0,153,27.0,0
H06,2024-02-08,1,26,3.7,0,0,153,27.0,0
H06,2024-02-09,1,26,2.73,0,0,153,27.0,0
H06,2024-02-10,0,14,2.21,0,0,153,27.0,0
H06,2024-02-11,0,13,3.89,0,0,153,27.0,0
H06,2024-02-12,1,33,2.6,0,0,153,27.0,1
H06,2024-02-13,1,27,3.69,0,0,153,27.0,0
H06,2024-02-14,1,24,2.37,0,0,153,27.0,0
H06,2024-02-15,1,31,3.6,0,0,153,27.0,1
H06,2024-02-16,1,24,3.55,0,0,153,27.0,0
H06,2024-02-17,0,16,2.65,0,0,153,27.0,0
H06,2024-02-18,0,20,2.38,0,0,153,27.0,0
H06,2024-02-19,1,22,2.63,0,0,153,27.0,0
H06,2024-02-20,1,28,4.95,0,0,153,27.0,1
H06,2024-02-21,1,21,4.38,0,0,153,27.0,0
H06,2024-02-22,1,29,3.07,0,0,153,27.0,1
H06,2024-02-23,1,22,3.81,0,0,153,27.0,0
H06,2024-02-24,0,20,3.21,0,0,153,27.0,0
H06,2024-02-25,0,21,4.47,0,0,153,27.0,0
H06,2024-02-26,1,24,2.67,0,0,153,27.0,0
H06,2024-02-27,1,23,3.42,0,0,153,27.0,0
H06,2024-02-28,1,26,3.02,0,0,153,27.0,0
H06,2024-02-29,1,23,4.0,0,0,153,27.0,0
H06,2024-03-01,1,21,4.08,0,0,153,27.0,0
H06,2024-03-02,0,22,3.09,0,0,153,27.0,0
H06,2024-03-03,0,26,2.87,0,0,153,27.0,0
H06,2024-03-04,1,34,3.56,0,0,153,27.0,1
H06,2024-03-05,1,22,5.0,0,0,153,27.0,0
H06,2024-03-06,1,31,2.84,0,0,153,27.0,1
H06,2024-03-07,1,23,4.59,0,0,153,27.0,0
H06,2024-03-08,1,22,4.12,0,0,153,27.0,0
H06,2024-03-09,0,22,2.81,0,0,153,27.0,0
H06,2024-03-10,0,17,2.98,0,0,153,27.0,0
H06,2024-03-11,1,25,4.51,0,0,153,27.0,0
H06,2024-03-12,1,27,3.94,0,1,153,27.0,0
H06,2024-03-13,1,33,3.89,0,1,153,27.0,1
H06,2024-03-14,1,41,4.89,0,1,153,27.0,1
H06,2024-03-15,1,27,4.36,0,0,153,27.0,0
H06,2024-03-16,0,22,3.22,0,0,153,27.0,0
H06,2024-03-17,0,21,3.18,0,0,153,27.0,0
H06,2024-03-18,1,35,5.69,1,0,153,27.0,1
H06,2024-03-19,1,53,4.55,1,0,153,27.0,1
H06,2024-03-20,1,49,6.01,1,1,153,27.0,1
H06,2024-03-21,1,64,5.93,1,1,153,27.0,1
H06,2024-03-22,1,46,5.18,1,1,153,27.0,1
H06,2024-03-23,0,36,5.02,1,0,153,27.0,1
H06,2024-03-24,0,27,4.75,1,0,153,27.0,1
H06,2024-03-25,1,39,6.91,1,0,153,27.0,1
H06,2024-03-26,1,38,5.7,1,0,153,27.0,1
H06,2024-03-27,1,39,6.28,1,0,153,27.0,1
H06,2024-03-28,1,53,6.64,1,0,153,27.0,1
H06,2024-03-29,1,42,5.64,1,0,153,27.0,1
H06,2024-03-30,0,34,7.12,1,0,153,27.0,1
H06,2024-03-31,0,40,5.89,1,0,153,27.0,1
H06,2024-04-01,1,22,3.83,0,0,153,27.0,0
H06,2024-04-02,1,24,3.92,0,0,153,27.0,0
H06,2024-04-03,1,29,3.1,0,0,153,27.0,1
H06,2024-04-04,1,31,3.04,0,0,153,27.0,1
H06,2024-04-05,1,33,4.37,0,0,153,27.0,1
H06,2024-04-06,0,17,3.33,0,0,153,27.0,0
H06,2024-04-07,0,17,4.49,0,0,153,27.0,0
H06,2024-04-08,1,32,3.59,0,0,153,27.0,1
H06,2024-04-09,1,21,3.94,0,0,153,27.0,0
H06,2024-04-10,1,18,3.35,0,0,153,27.0,0
H06,2024-04-11,1,22,4.59,0,0,153,27.0,0
H06,2024-04-12,1,29,4.1,0,0,153,27.0,1
H06,2024-04-13,0,18,3.89,0,0,153,27.0,0
H06,2024-04-14,0,17,4.46,0,0,153,27.0,0
H06,2024-04-15,1,28,3.84,0,0,153,27.0,1
H06,2024-04-16,1,18,3.68,0,0,153,27.0,0
H06,2024-04-17,1,20,3.98,0,0,153,27.0,0
H06,2024-04-18,1,18,3.01,0,0,153,27.0,0
H06,2024-04-19,1,18,1.95,0,0,153,27.0,0
H06,2024-04-20,0,24,3.92,0,0,153,27.0,0
H06,2024-04-21,0,19,3.52,0,0,153,27.0,0
H06,2024-04-22,1,26,4.17,0,0,153,27.0,0
H06,2024-04-23,1,22,3.37,0,0,153,27.0,0
H06,2024-04-24,1,26,4.12,0,0,153,27.0,0
H06,2024-04-25,1,23,3.57,0,0,153,27.0,0
H06,2024-04-26,1,31,3.13,0,0,153,27.0,1
H06,2024-04-27,0,14,3.24,0,0,153,27.0,0
H06,2024-04-28,0,21,4.02,0,0,153,27.0,0
H06,2024-04-29,1,18,3.87,0,0,153,27.0,0
H06,2024-04-30,1,26,3.92,0,0,153,27.0,0
H06,2024-05-01,1,23,2.97,0,0,153,27.0,0
H06,2024-05-02,1,28,3.36,0,0,153,27.0,1
H06,2024-05-03,1,20,4.24,0,0,153,27.0,0
H06,2024-05-04,0,19,3.3,0,0,153,27.0,0
H06,2024-05-05,0,19,3.17,0,0,153,27.0,0
H06,2024-05-06,1,28,2.93,0,0,153,27.0,1
H06,2024-05-07,1,27,3.37,0,0,153,27.0,0
H06,2024-05-08,1,23,3.71,0,0,153,27.0,0
H06,2024-05-09,1,18,4.49,0,0,153,27.0,0
H06,2024-05-10,1,20,4.01,0,0,153,27.0,0
H06,2024-05-11,0,22,2.63,0,0,153,27.0,0
H06,2024-05-12,0,18,3.41,0,0,153,27.0,0
H06,2024-05-13,1,23,2.91,0,0,153,27.0,0
H06,2024-05-14,1,25,3.9,0,0,153,27.0,0
H06,2024-05-15,1,22,3.22,0,0,153,27.0,0
H06,2024-05-16,1,16,3.57,0,0,153,27.0,0
H06,2024-05-17,1,21,4.45,0,0,153,27.0,0
H06,2024-05-18,0,19,2.88,0,0,153,27.0,0
H06,2024-05-19,0,19,2.79,0,0,153,27.0,0
H06,2024-05-20,1,26,3.46,0,0,153,27.0,0
H06,2024-05-21,1,23,3.71,0,0,153,27.0,0
H06,2024-05-22,1,23,3.62,0,0,153,27.0,0
H06,2024-05-23,1,23,3.17,0,0,153,27.0,0
H06,2024-05-24,1,24,4.15,0,0,153,27.0,0
H06,2024-05-25,0,18,3.04,0,0,153,27.0,0
H06,2024-05-26,0,24,3.17,0,0,153,27.0,0
H06,2024-05-27,1,25,3.64,0,0,153,27.0,0
H06,2024-05-28,1,15,3.51,0,0,153,27.0,0
H06,2024-05-29,1,20,3.3,0,0,153,27.0,0
H06,2024-05-30,1,14,3.81,0,0,153,27.0,0
H06,2024-05-31,1,20,2.88,0,0,153,27.0,0
H06,2024-06-01,0,23,3.54,0,0,153,27.0,0
H06,2024-06-02,0,17,3.37,0,0,153,27.0,0
H06,2024-06-03,1,26,2.75,0,0,153,27.0,0
H06,2024-06-04,1,27,4.1,0,0,153,27.0,0
H06,2024-06-05,1,23,2.18,0,0,153,27.0,0
H06,2024-06-06,1,21,4.28,0,0,153,27.0,0
H06,2024-06-07,1,22,3.09,0,0,153,27.0,0
H06,2024-06-08,0,15,3.2,0,0,153,27.0,0
H06,2024-06-09,0,18,3.92,0,0,153,27.0,0
H06,2024-06-10,1,20,3.58,0,0,153,27.0,0
H06,2024-06-11,1,19,3.81,0,0,153,27.0,0
H06,2024-06-12,1,16,3.16,0,0,153,27.0,0
H06,2024-06-13,1,23,3.27,0,0,153,27.0,0
H06,2024-06-14,1,20,2.47,0,0,153,27.0,0
H06,2024-06-15,0,12,3.85,0,0,153,27.0,0
H06,2024-06-16,0,22,3.04,0,0,153,27.0,0
H06,2024-06-17,1,25,2.85,0,0,153,27.0,0
H06,2024-06-18,1,26,3.11,0,0,153,27.0,0
H06,2024-06-19,1,21,2.68,0,0,153,27.0,0
H06,2024-06-20,1,15,1.56,0,0,153,27.0,0
H06,2024-06-21,1,20,2.6,0,0,153,27.0,0
H06,2024-06-22,0,25,3.4,0,0,153,27.0,0
H06,2024-06-23,0,19,3.25,0,0,153,27.0,0
H06,2024-06-24,1,21,3.11,0,0,153,27.0,0
H06,2024-06-25,1,26,3.25,0,0,153,27.0,0
H06,2024-06-26,1,17,3.96,0,0,153,27.0,0
H06,2024-06-27,1,17,2.98,0,0,153,27.0,0
H06,2024-06-28,1,20,2.65,0,0,153,27.0,0
H06,2024-06-29,0,15,3.38,0,0,153,27.0,0
H06,2024-06-30,0,13,3.05,0,0,153,27.0,0
H06,2024-07-01,1,28,2.52,0,0,153,27.0,1
H06,2024-07-02,1,24,3.35,0,0,153,27.0,0
H06,2024-07-03,1,23,2.91,0,0,153,27.0,0
H06,2024-07-04,1,22,2.88,0,0,153,27.0,0
H06,2024-07-05,1,26,4.24,0,0,153,27.0,0
H06,2024-07-06,0,13,2.77,0,0,153,27.0,0
H06,2024-07-07,0,10,3.58,0,0,153,27.0,0
H06,2024-07-08,1,21,2.72,0,0,153,27.0,0
H06,2024-07-09,1,23,3.71,0,0,153,27.0,0
H06,2024-07-10,1,14,3.46,0,0,153,27.0,0
H06,2024-07-11,1,15,2.83,0,0,153,27.0,0
H06,2024-07-12,1,32,2.55,0,0,153,27.0,1
H06,2024-07-13,0,10,3.29,0,0,153,27.0,0
H06,2024-07-14,0,12,1.35,0,0,153,27.0,0
H06,2024-07-15,1,18,2.8,0,0,153,27.0,0
H06,2024-07-16,1,26,2.7,0,0,153,27.0,0
H06,2024-07-17,1,17,3.33,0,0,153,27.0,0
H06,2024-07-18,1,20,2.98,0,0,153,27.0,0
H06,2024-07-19,1,23,2.84,0,0,153,27.0,0
H06,2024-07-20,0,17,2.4,0,0,153,27.0,0
H06,2024-07-21,0,13,2.1,0,0,153,27.0,0
H06,2024-07-22,1,23,2.38,0,0,153,27.0,0
H06,2024-07-23,1,15,2.9,0,0,153,27.0,0
H06,2024-07-24,1,16,3.11,0,0,153,27.0,0
H06,2024-07-25,1,13,3.33,0,0,153,27.0,0
H06,2024-07-26,1,25,2.35,0,0,153,27.0,0
H06,2024-07-27,0,16,1.87,0,0,153,27.0,0
H06,2024-07-28,0,11,2.49,0,0,153,27.0,0
H06,2024-07-29,1,15,1.78,0,0,153,27.0,0
H06,2024-07-30,1,17,2.19,0,0,153,27.0,0
H06,2024-07-31,1,19,3.43,0,0,153,27.0,0
H06,2024-08-01,1,18,2.62,0,0,153,27.0,0
H06,2024-08-02,1,15,2.84,0,0,153,27.0,0
H06,2024-08-03,0,8,1.83,0,0,153,27.0,0
H06,2024-08-04,0,16,2.4,0,1,153,27.0,0
H06,2024-08-05,1,24,2.87,0,1,153,27.0,0
H06,2024-08-06,1,21,2.22,0,1,153,27.0,0
H06,2024-08-07,1,16,2.0,0,0,153,27.0,0
H06,2024-08-08,1,14,3.13,0,0,153,27.0,0
H06,2024-08-09,1,22,3.67,0,0,153,27.0,0
H06,2024-08-10,0,12,3.44,0,0,153,27.0,0
H06,2024-08-11,0,16,2.52,0,0,153,27.0,0
H06,2024-08-12,1,13,2.23,0,0,153,27.0,0
H06,2024-08-13,1,16,3.09,0,0,153,27.0,0
H06,2024-08-14,1,18,3.44,0,0,153,27.0,0
H06,2024-08-15,1,14,1.47,0,0,153,27.0,0
H06,2024-08-16,1,12,2.2,0,0,153,27.0,0
H06,2024-08-17,0,8,2.54,0,0,153,27.0,0
H06,2024-08-18,0,10,2.67,0,0,153,27.0,0
H06,2024-08-19,1,16,3.68,0,0,153,27.0,0
H06,2024-08-20,1,10,2.56,0,0,153,27.0,0
H06,2024-08-21,1,13,1.69,0,0,153,27.0,0
H06,2024-08-22,1,7,2.94,0,0,153,27.0,0
H06,2024-08-23,1,10,2.04,0,0,153,27.0,0
H06,2024-08-24,0,13,2.0,0,0,153,27.0,0
H06,2024-08-25,0,15,3.26,0,0,153,27.0,0
H06,2024-08-26,1,19,2.76,0,0,153,27.0,0
H06,2024-08-27,1,17,3.11,0,0,153,27.0,0
H06,2024-08-28,1,12,2.74,0,0,153,27.0,0
H06,2024-08-29,1,21,1.77,0,0,153,27.0,0
H06,2024-08-30,1,14,2.39,0,0,153,27.0,0
H06,2024-08-31,0,11,2.38,0,0,153,27.0,0
H06,2024-09-01,0,5,1.83,0,0,153,27.0,0
H06,2024-09-02,1,23,2.12,0,0,153,27.0,0
H06,2024-09-03,1,16,2.02,0,0,153,27.0,0
H06,2024-09-04,1,12,2.7,0,0,153,27.0,0
H06,2024-09-05,1,17,2.25,0,0,153,27.0,0
H06,2024-09-06,1,13,2.35,0,0,153,27.0,0
H06,2024-09-07,0,18,1.8,0,0,153,27.0,0
H06,2024-09-08,0,7,2.02,0,0,153,27.0,0
H06,2024-09-09,1,11,2.45,0,0,153,27.0,0
H06,2024-09-10,1,16,2.02,0,0,153,27.0,0
H06,2024-09-11,1,18,2.94,0,0,153,27.0,0
H06,2024-09-12,1,10,3.06,0,0,153,27.0,0
H06,2024-09-13,1,10,2.01,0,0,153,27.0,0
H06,2024-09-14,0,11,2.79,0,0,153,27.0,0
H06,2024-09-15,0,11,2.37,0,0,153,27.0,0
H06,2024-09-16,1,20,2.0,0,0,153,27.0,0
H06,2024-09-17,1,9,2.05,0,0,153,27.0,0
H06,2024-09-18,1,13,3.32,0,0,153,27.0,0
H06,2024-09-19,1,7,1.76,0,0,153,27.0,0
H06,2024-09-20,1,15,2.1,0,0,153,27.0,0
H06,2024-09-21,0,17,1.99,0,0,153,27.0,0
H06,2024-09-22,0,7,3.1,0,0,153,27.0,0
H06,2024-09-23,1,18,1.91,0,0,153,27.0,0
H06,2024-09-24,1,15,1.55,0,0,153,27.0,0
H06,2024-09-25,1,32,3.75,1,0,153,27.0,1
H06,2024-09-26,1,20,3.46,1,0,153,27.0,0
H06,2024-09-27,1,20,3.24,1,0,153,27.0,0
H06,2024-09-28,0,20,2.91,1,0,153,27.0,0
H06,2024-09-29,0,15,2.46,1,0,153,27.0,0
H06,2024-09-30,1,23,2.94,1,0,153,27.0,0
H06,2024-10-01,1,17,3.45,1,0,153,27.0,0
H06,2024-10-02,1,29,3.7,1,0,153,27.0,1
H06,2024-10-03,1,17,2.45,1,0,153,27.0,0
H06,2024-10-04,1,27,3.75,1,0,153,27.0,1
H06,2024-10-05,0,29,3.66,1,0,153,27.0,1
H06,2024-10-06,0,24,3.26,1,0,153,27.0,0
H06,2024-10-07,1,23,2.66,1,0,153,27.0,0
H06,2024-10-08,1,16,3.26,1,0,153,27.0,0
H06,2024-10-09,1,13,2.46,0,0,153,27.0,0
H06,2024-10-10,1,16,2.23,0,0,153,27.0,0
H06,2024-10-11,1,22,3.0,0,0,153,27.0,0
H06,2024-10-12,0,9,2.1,0,0,153,27.0,0
H06,2024-10-13,0,7,2.01,0,0,153,27.0,0
H06,2024-10-14,1,16,2.65,0,0,153,27.0,0
H06,2024-10-15,1,23,1.97,0,0,153,27.0,0
H06,2024-10-16,1,13,3.01,0,0,153,27.0,0
H06,2024-10-17,1,8,1.56,0,0,153,27.0,0
H06,2024-10-18,1,19,2.28,0,0,153,27.0,0
H06,2024-10-19,0,17,2.56,0,0,153,27.0,0
H06,2024-10-20,0,10,1.88,0,0,153,27.0,0
H06,2024-10-21,1,17,2.66,0,0,153,27.0,0
H06,2024-10-22,1,20,2.27,0,0,153,27.0,0
H06,2024-10-23,1,16,1.96,0,0,153,27.0,0
H06,2024-10-24,1,16,2.39,0,0,153,27.0,0
H06,2024-10-25,1,13,1.21,0,0,153,27.0,0
H06,2024-10-26,0,13,1.21,0,0,153,27.0,0
H06,2024-10-27,0,17,2.31,0,0,153,27.0,0
H06,2024-10-28,1,12,3.0,0,0,153,27.0,0
H06,2024-10-29,1,15,2.16,0,0,153,27.0,0
H06,2024-10-30,1,9,2.11,0,0,153,27.0,0
H06,2024-10-31,1,13,1.96,0,0,153,27.0,0
H06,2024-11-01,1,19,3.25,0,0,153,27.0,0
H06,2024-11-02,0,12,2.22,0,0,153,27.0,0
H06,2024-11-03,0,16,2.55,0,0,153,27.0,0
H06,2024-11-04,1,15,2.57,0,0,153,27.0,0
H06,2024-11-05,1,14,1.79,0,0,153,27.0,0
H06,2024-11-06,1,26,2.3,0,0,153,27.0,0
H06,2024-11-07,1,21,2.22,0,0,153,27.0,0
H06,2024-11-08,1,19,2.5,0,0,153,27.0,0
H06,2024-11-09,0,18,2.76,0,1,153,27.0,0
H06,2024-11-10,0,18,1.38,0,1,153,27.0,0
H06,2024-11-11,1,22,2.17,0,1,153,27.0,0
H06,2024-11-12,1,21,2.27,0,0,153,27.0,0
H06,2024-11-13,1,12,2.75,0,0,153,27.0,0
H06,2024-11-14,1,18,2.87,0,0,153,27.0,0
H06,2024-11-15,1,20,2.81,0,0,153,27.0,0
H06,2024-11-16,0,11,2.66,0,0,153,27.0,0
H06,2024-11-17,0,9,1.73,0,0,153,27.0,0
H06,2024-11-18,1,9,3.12,0,0,153,27.0,0
H06,2024-11-19,1,20,3.93,0,0,153,27.0,0
H06,2024-11-20,1,24,1.94,0,0,153,27.0,0
H06,2024-11-21,1,16,2.04,0,0,153,27.0,0
H06,2024-11-22,1,11,2.04,0,0,153,27.0,0
H06,2024-11-23,0,12,1.85,0,0,153,27.0,0
H06,2024-11-24,0,18,2.51,0,0,153,27.0,0
H06,2024-11-25,1,12,2.52,0,0,153,27.0,0
H06,2024-11-26,1,14,2.69,0,0,153,27.0,0
H06,2024-11-27,1,17,3.22,0,0,153,27.0,0
H06,2024-11-28,1,15,3.69,0,0,153,27.0,0
H06,2024-11-29,1,10,2.46,0,0,153,27.0,0
H06,2024-11-30,0,15,1.8,0,0,153,27.0,0
H06,2024-12-01,0,11,3.04,0,0,153,27.0,0
H06,2024-12-02,1,21,2.91,0,0,153,27.0,0
H06,2024-12-03,1,16,2.64,0,0,153,27.0,0
H06,2024-12-04,1,19,2.78,0,0,153,27.0,0
H06,2024-12-05,1,11,2.83,0,0,153,27.0,0
H06,2024-12-06,1,17,3.35,0,0,153,27.0,0
H06,2024-12-07,0,17,2.63,0,0,153,27.0,0
H06,2024-12-08,0,14,3.97,0,0,153,27.0,0
H06,2024-12-09,1,19,3.63,0,0,153,27.0,0
H06,2024-12-10,1,13,2.68,0,0,153,27.0,0
H06,2024-12-11,1,21,2.6,0,0,153,27.0,0
H06,2024-12-12,1,22,3.03,0,0,153,27.0,0
H06,2024-12-13,1,19,3.21,0,0,153,27.0,0
H06,2024-12-14,0,14,1.78,0,0,153,27.0,0
H06,2024-12-15,0,17,2.27,0,0,153,27.0,0
H06,2024-12-16,1,11,2.76,0,0,153,27.0,0
H06,2024-12-17,1,19,1.65,0,0,153,27.0,0
H06,2024-12-18,1,11,2.81,0,0,153,27.0,0
H06,2024-12-19,1,16,2.85,0,0,153,27.0,0
H06,2024-12-20,1,26,2.06,0,0,153,27.0,0
H06,2024-12-21,0,22,2.57,0,0,153,27.0,0
H06,2024-12-22,0,16,2.54,0,0,153,27.0,0
H06,2024-12-23,1,21,3.8,0,0,153,27.0,0
H06,2024-12-24,1,18,4.48,0,0,153,27.0,0
H06,2024-12-25,1,13,2.77,0,0,153,27.0,0
H06,2024-12-26,1,18,2.96,0,0,153,27.0,0
H06,2024-12-27,1,22,3.91,0,0,153,27.0,0
H06,2024-12-28,0,17,2.35,0,0,153,27.0,0
H06,2024-12-29,0,14,1.76,0,0,153,27.0,0
H06,2024-12-30,1,17,2.69,0,0,153,27.0,0
H07,2024-01-01,1,7,3.68,0,0,196,11.4,0
H07,2024-01-02,1,7,3.1,0,0,196,11.4,0
H07,2024-01-03,1,7,4.12,0,0,196,11.4,0
H07,2024-01-04,1,5,4.06,0,0,196,11.4,0
H07,2024-01-05,1,6,4.22,0,0,196,11.4,0
H07,2024-01-06,0,6,3.94,0,0,196,11.4,0
H07,2024-01-07,0,6,3.63,0,0,196,11.4,0
H07,2024-01-08,1,7,2.85,0,0,196,11.4,0
H07,2024-01-09,1,14,4.12,0,0,196,11.4,1
H07,2024-01-10,1,6,4.49,0,0,196,11.4,0
H07,2024-01-11,1,8,4.54,0,0,196,11.4,0
H07,2024-01-12,1,8,3.39,0,0,196,11.4,0
H07,2024-01-13,0,5,4.57,0,0,196,11.4,0
H07,2024-01-14,0,11,4.67,0,0,196,11.4,0
H07,2024-01-15,1,2,3.83,0,0,196,11.4,0
H07,2024-01-16,1,8,3.62,0,1,196,11.4,0
H07,2024-01-17,1,11,4.88,0,1,196,11.4,0
H07,2024-01-18,1,15,4.76,0,1,196,11.4,1
H07,2024-01-19,1,7,4.29,0,0,196,11.4,0
H07,2024-01-20,0,7,4.09,0,0,196,11.4,0
H07,2024-01-21,0,9,4.33,0,0,196,11.4,0
H07,2024-01-22,1,5,4.7,0,0,196,11.4,0
H07,2024-01-23,1,9,5.2,0,0,196,11.4,0
H07,2024-01-24,1,10,4.6,0,0,196,11.4,0
H07,2024-01-25,1,9,5.46,0,0,196,11.4,0
H07,2024-01-26,1,6,4.46,0,0,196,11.4,0
H07,2024-01-27,0,10,4.66,0,0,196,11.4,0
H07,2024-01-28,0,7,4.43,0,0,196,11.4,0
H07,2024-01-29,1,4,5.39,0,0,196,11.4,0
H07,2024-01-30,1,9,4.54,0,0,196,11.4,0
H07,2024-01-31,1,10,5.15,0,0,196,11.4,0
H07,2024-02-01,1,10,3.41,0,0,196,11.4,0
H07,2024-02-02,1,8,6.3,0,0,196,11.4,0
H07,2024-02-03,0,4,4.04,0,0,196,11.4,0
H07,2024-02-04,0,4,4.7,0,0,196,11.4,0
H07,2024-02-05,1,6,5.9,0,0,196,11.4,0
H07,2024-02-06,1,5,3.9,0,0,196,11.4,0
H07,2024-02-07,1,10,4.93,0,0,196,11.4,0
H07,2024-02-08,1,10,5.51,0,0,196,11.4,0
H07,2024-02-09,1,11,4.86,0,0,196,11.4,0
H07,2024-02-10,0,5,4.82,0,0,196,11.4,0
H07,2024-02-11,0,6,4.12,0,0,196,11.4,0
H07,2024-02-12,1,6,5.22,0,0,196,11.4,0
H07,2024-02-13,1,2,5.68,0,0,196,11.4,0
H07,2024-02-14,1,7,5.07,0,0,196,11.4,0
H07,2024-02-15,1,5,5.06,0,0,196,11.4,0
H07,2024-02-16,1,6,5.1,0,0,196,11.4,0
H07,2024-02-17,0,13,4.52,0,0,196,11.4,1
H07,2024-02-18,0,8,4.25,0,0,196,11.4,0
H07,2024-02-19,1,6,4.77,0,0,196,11.4,0
H07,2024-02-20,1,8,4.99,0,0,196,11.4,0
H07,2024-02-21,1,9,6.64,0,0,196,11.4,0
H07,2024-02-22,1,8,5.25,0,0,196,11.4,0
H07,2024-02-23,1,10,5.16,0,0,196,11.4,0
H07,2024-02-24,0,5,3.97,0,0,196,11.4,0
H07,2024-02-25,0,12,5.8,0,0,196,11.4,1
H07,2024-02-26,1,10,5.76,0,0,196,11.4,0
H07,2024-02-27,1,12,5.46,0,0,196,11.4,1
H07,2024-02-28,1,12,5.31,0,0,196,11.4,1
H07,2024-02-29,1,9,5.08,0,0,196,11.4,0
H07,2024-03-01,1,11,4.22,0,0,196,11.4,0
H07,2024-03-02,0,11,5.09,0,0,196,11.4,0
H07,2024-03-03,0,3,5.15,0,0,196,11.4,0
H07,2024-03-04,1,7,4.16,0,0,196,11.4,0
H07,2024-03-05,1,12,5.07,0,0,196,11.4,1
H07,2024-03-06,1,8,4.86,0,0,196,11.4,0
H07,2024-03-07,1,10,6.14,0,0,196,11.4,0
H07,2024-03-08,1,8,5.82,0,1,196,11.4,0
H07,2024-03-09,0,5,5.24,0,1,196,11.4,0
H07,2024-03-10,0,9,4.63,0,1,196,11.4,0
H07,2024-03-11,1,15,5.31,0,0,196,11.4,1
H07,2024-03-12,1,13,5.26,0,0,196,11.4,1
H07,2024-03-13,1,10,5.61,0,0,196,11.4,0
H07,2024-03-14,1,9,5.38,0,0,196,11.4,0
H07,2024-03-15,1,8,5.65,0,0,196,11.4,0
H07,2024-03-16,0,7,4.36,0,0,196,11.4,0
H07,2024-03-17,0,8,5.06,0,0,196,11.4,0
H07,2024-03-18,1,12,5.19,0,0,196,11.4,1
H07,2024-03-19,1,11,4.99,0,0,196,11.4,0
H07,2024-03-20,1,12,5.24,0,0,196,11.4,1
H07,2024-03-21,1,10,5.04,0,0,196,11.4,0
H07,2024-03-22,1,13,5.82,0,0,196,11.4,1
H07,2024-03-23,0,4,5.69,0,0,196,11.4,0
H07,2024-03-24,0,7,5.44,0,0,196,11.4,0
H07,2024-03-25,1,16,5.34,0,0,196,11.4,1
H07,2024-03-26,1,10,4.99,0,0,196,11.4,0
H07,2024-03-27,1,8,5.85,0,0,196,11.4,0
H07,2024-03-28,1,6,5.58,0,0,196,11.4,0
H07,2024-03-29,1,7,4.52,0,0,196,11.4,0
H07,2024-03-30,0,7,4.43,0,0,196,11.4,0
H07,2024-03-31,0,7,4.25,0,0,196,11.4,0
H07,2024-04-01,1,13,7.13,1,0,196,11.4,1
H07,2024-04-02,1,16,8.17,1,0,196,11.4,1
H07,2024-04-03,1,14,7.07,1,0,196,11.4,1
H07,2024-04-04,1,9,7.35,1,0,196,11.4,1
H07,2024-04-05,1,10,7.91,1,0,196,11.4,1
H07,2024-04-06,0,9,7.42,1,0,196,11.4,1
H07,2024-04-07,0,7,6.51,1,0,196,11.4,1
H07,2024-04-08,1,16,7.36,1,0,196,11.4,1
H07,2024-04-09,1,14,7.22,1,0,196,11.4,1
H07,2024-04-10,1,18,8.14,1,0,196,11.4,1
H07,2024-04-11,1,17,7.88,1,0,196,11.4,1
H07,2024-04-12,1,22,7.76,1,0,196,11.4,1
H07,2024-04-13,0,10,7.39,1,0,196,11.4,1
H07,2024-04-14,0,10,8.09,1,0,196,11.4,1
H07,2024-04-15,1,6,6.06,0,0,196,11.4,0
H07,2024-04-16,1,6,5.28,0,0,196,11.4,0
H07,2024-04-17,1,14,4.75,0,0,196,11.4,1
H07,2024-04-18,1,11,4.3,0,0,196,11.4,0
H07,2024-04-19,1,9,5.65,0,0,196,11.4,0
H07,2024-04-20,0,6,5.0,0,0,196,11.4,0
H07,2024-04-21,0,3,5.27,0,0,196,11.4,0
H07,2024-04-22,1,12,3.99,0,0,196,11.4,1
H07,2024-04-23,1,16,5.28,0,0,196,11.4,1
H07,2024-04-24,1,13,6.47,0,0,196,11.4,1
H07,2024-04-25,1,9,5.38,0,0,196,11.4,0
H07,2024-04-26,1,9,4.98,0,0,196,11.4,0
H07,2024-04-27,0,3,5.6,0,0,196,11.4,0
H07,2024-04-28,0,6,4.74,0,0,196,11.4,0
H07,2024-04-29,1,7,4.27,0,0,196,11.4,0
H07,2024-04-30,1,6,5.42,0,0,196,11.4,0
H07,2024-05-01,1,10,4.13,0,0,196,11.4,0
H07,2024-05-02,1,10,5.71,0,0,196,11.4,0
H07,2024-05-03,1,8,5.47,0,0,196,11.4,0
H07,2024-05-04,0,9,4.73,0,0,196,11.4,0
H07,2024-05-05,0,10,3.82,0,0,196,11.4,0
H07,2024-05-06,1,9,4.27,0,0,196,11.4,0
H07,2024-05-07,1,4,4.33,0,0,196,11.4,0
